startTime,endTime,type,subtype,source,assetExternalIds,KEY,source,sourceId,WORKORDER_NUMBER,WORKORDER_STATUS,WORKORDER_ISACTIVE,WORKORDER_TASKDESC,WORKORDER_TASKNAME,WORKORDER_TASKNUMBER,WORKORDER_TASKISCOMPLETED,WORKORDER_TISLOCATIONCODE,WORKORDER_TASKPREDECTASKNO,WORKORDER_TASKSHUTDOWNDESC,WORKORDER_STATUSISCOMPLETED,WORKORDER_TASKCOMPLETEDDATE,WORKORDER_TASKDURATIONHOURS,WORKORDER_TASKDISCIPLINEDESC,WORKORDER_TASKPREDECTASKNAME,WORKORDER_TASKREMAININGHOURS,WORKORDER_TASKPREDECDEPENDENCY
1378018800000,1375142400000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-083366_10,akerbp-cdp,821657172689564,FAO-083366,900,NO,Excecute Routine ***-VPH-CM-***,Daily CM data reveiw and analysis,10,NO,VAL,,Under drift,NO,,4,Onshore,,4,
1378018800000,1375142400000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-083376_20,akerbp-cdp,179388899065851,FAO-083376,900,NO,Excecute Routine ***-VPH-CM-***,Monthly meeting with SCORE,20,NO,VAL,,Under drift,NO,,4,Onshore,,4,
1378018800000,1380499200000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-083564_20,akerbp-cdp,362539144423879,FAO-083564,900,NO,Excecute Routine ***-VPH-CM-***,Monthly SKF meeting with BP,20,NO,VAL,,Under drift,NO,,20,Onshore,,20,
1378018800000,1380499200000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-084865_10,akerbp-cdp,8913036500877482,FAO-084865,900,NO,*** ***-VPH-CM-***,Daily monitoring control valves,10,NO,VAL,,,NO,,1,Onshore,,1,
1378018800000,1375142400000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-083368_30,akerbp-cdp,8014824990120794,FAO-083368,900,NO,*** ***-VPH-CM-***,Monthly monitoring control valves,30,NO,VAL,,Under drift,NO,,2,Onshore,,2,
1378018800000,1380499200000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-084860_30,akerbp-cdp,4019719142902729,FAO-084860,900,NO,Excecute Routine ***-VPH-CM-***,***-Monthly application health check,30,NO,VAL,,Under drift,NO,,19.5,Onshore,,19,
1378018800000,1375142400000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-083367_30,akerbp-cdp,2655284482967408,FAO-083367,900,NO,*** ***-VPH-CM-***,Monthly monitoring control valves,30,NO,VAL,,Under drift,NO,,4,Onshore,,4,
1378364400000,1378572388000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-084842_1,akerbp-cdp,1215580743807398,FAO-084842,600,NO,Utfør rutine ***(PH)***,*** MND MEK. Smøreoljeprøve kompressorer,1,YES,VAL,,Under drift,YES,,4,Mekanisk,,0,
1378364400000,1378198843000.0,Worktask,VAL,akerbp-cdp,WMT:23-PT-96149-02;WMT:23-PT-96150-01;WMT:23-PT-96150-02;WMT:23-PT-96149-01,VAL_FAO-084810_1,akerbp-cdp,6272745132719486,FAO-084810,600,NO,"Utfør inspeksjon *** henhold til PM rutiner: ***(SIS)***, ***(SIS)*** og ***(SIS)***",*** MND Kontroll av sikkerhetskritisk instrumentering,1,YES,VAL,,Under drift,YES,,16,Automasjon,,0,
1378364400000,1378746289000.0,Worktask,VAL,akerbp-cdp,WMT:23-LT-92529,VAL_FAO-084849_1,akerbp-cdp,325250819340370,FAO-084849,600,NO,Utfør rutine ***(PH)***,*** MND AUTO. Årlig ettersyn av instrumentering ***,1,YES,VAL,,Under drift,YES,,10,Automasjon,,0,
1378830303000,1561680000000.0,Worktask,VAL,akerbp-cdp,WMT:23-PC-9109-M01,VAL_KAO-111644_1,akerbp-cdp,5484274912996415,KAO-111644,275,YES,,*** of *** *** *** System ***,1,NO,VAL,,,NO,,26,Tjenester,,52,
1380178800000,1379799768000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-085032_1,akerbp-cdp,7857067661682949,FAO-085032,600,NO,Utfør rutine ***(PH)***,*** MND MEK. Smøreoljeprøve kompressorer,1,YES,VAL,,Under drift,YES,,4,Mekanisk,,0,
1380783600000,1380675728000.0,Worktask,VAL,akerbp-cdp,WMT:23-GO-9115;WMT:48-XY-96966B;WMT:48-ZSH-96966A;WMT:48-ZSL-96966B;WMT:23-GO-9114;WMT:48-ZSH-96966B;WMT:48-ZSL-96966A;WMT:48-XY-96966A,VAL_FAO-084030_01,akerbp-cdp,4031574263029365,FAO-084030,600,NO,Utfør kontroll *** henhold til PM rutine ***(PH)***,***  MND DRIFT. ***-månedlig funksjonstest av ***,01,YES,VAL,,Utstyrs nedstenging,YES,,2,Drift,,0,
1380783600000,1383091200000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-085048_10,akerbp-cdp,470098033718652,FAO-085048,900,NO,Excecute Routine ***-VPH-CM-***,Daily analysis of System1,10,NO,VAL,,Under drift,NO,,2,Onshore,,2,
1380783600000,1381030588000.0,Worktask,VAL,akerbp-cdp,WMT:23-YXY-92445-05;WMT:23-YSV-92545;WMT:23-YXY-92526-03;WMT:23-YZSL-92545;WMT:23-YVX-92445;WMT:23-YVX-92545;WMT:23-YSV-92445;WMT:23-YZSL-92526;WMT:23-YZSH-92526;WMT:23-YSDP-92445;WMT:23-YXY-92545-03;WMT:23-YXY-92545-05;WMT:23-YSDP-92526;WMT:23-YVX-92526;WMT:23-YXY-92526-05;WMT:23-YZSL-92445;WMT:23-YZSH-92445;WMT:23-YZSH-92545;WMT:23-YSV-92526;WMT:23-YSDP-92545,VAL_FAO-085028_1,akerbp-cdp,2420746422650202,FAO-085028,600,NO,Utfør rutiner: ***(PH)***,*** MND DRIFT. Ettersyn og funklsjonstest av Blow Down ventiler,1,YES,VAL,,Utstyrs nedstenging,YES,,22.5,Drift,,0,
1380783600000,1383091200000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-085055_10,akerbp-cdp,2108771092784423,FAO-085055,900,NO,*** ***-VPH-CM-***,Daily monitoring control valves,10,NO,VAL,,,NO,,1,Onshore,,1,
1380783600000,1383091200000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-085050_30,akerbp-cdp,3993741460544106,FAO-085050,900,NO,Excecute Routine ***-VPH-CM-***,Monthly oil analysis,30,NO,VAL,,Under drift,NO,,2,Onshore,,2,
1380783600000,1383209080000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-085052_20,akerbp-cdp,4509306938751201,FAO-085052,600,NO,Excecute Routine ***-VPH-CM-***,Monthly meeting with SCORE,20,YES,VAL,,Under drift,YES,,4,Onshore,,0,
1380783600000,1383209080000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-085052_10,akerbp-cdp,4144242832689488,FAO-085052,600,NO,Excecute ***-***-CM-***,Daily activity,10,YES,VAL,20,Under drift,YES,,2,Onshore,Monthly meeting with SCORE,0,FINISH_TO_START
1380783600000,1383091200000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-085056_30,akerbp-cdp,447935818488853,FAO-085056,900,NO,*** ***-VPH-CM-***,Monthly monitoring control valves,30,NO,VAL,,Under drift,NO,,2,Onshore,,2,
1380783600000,1383091200000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-085049_10,akerbp-cdp,8197251014258357,FAO-085049,900,NO,Excecute Routine ***-VPH-CM-***,Daily analysis of ***-MAP,10,NO,VAL,,Under drift,NO,,2,Onshore,,2,
1380783600000,1383091200000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-085050_20,akerbp-cdp,877303978182587,FAO-085050,900,NO,Excecute Routine ***-VPH-CM-***,Monthly SKF meeting with BP,20,NO,VAL,,Under drift,NO,,20,Onshore,,20,
1380783600000,1383091200000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-085055_30,akerbp-cdp,5868037516565458,FAO-085055,900,NO,*** ***-VPH-CM-***,Monthly monitoring control valves,30,NO,VAL,,Under drift,NO,,4,Onshore,,4,
1380783600000,1383091200000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-085049_20,akerbp-cdp,7119732305823666,FAO-085049,900,NO,Excecute Routine ***-VPH-CM-***,Monthly SCORE meeting with BP,20,NO,VAL,,Under drift,NO,,8,Onshore,,8,
1380783600000,1383091200000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-085051_10,akerbp-cdp,2992195775047776,FAO-085051,900,NO,Excecute Routine ***-VPH-CM-***,Daily CM data reveiw and analysis,10,NO,VAL,,Under drift,NO,,4,Onshore,,4,
1380783600000,1383091200000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-085056_10,akerbp-cdp,8598059141725051,FAO-085056,900,NO,*** ***-VPH-CM-***,Daily monitoring control valves,10,NO,VAL,,,NO,,2,Onshore,,2,
1383202800000,1383728106000.0,Worktask,VAL,akerbp-cdp,WMT:23-ZT-92543;WMT:23-TT-96183;WMT:23-FY-92542-03;WMT:23-PT-96160-03;WMT:23-TE-96113-03;WMT:23-TT-96147-02;WMT:23-TE-96181-03;WMT:23-PT-92537;WMT:23-PDT-92530;WMT:23-TE-96136-08;WMT:23-PT-92532;WMT:23-YT-96118-01;WMT:23-TE-96101-03;WMT:23-FSL-96141;WMT:23-PDT-96162;WMT:48-ZSH-96966B;WMT:23-PT-96156-01;WMT:23-TE-96136-03;WMT:23-TE-96147-02;WMT:23-PY-96153;WMT:23-ZT-92538;WMT:23-YT-96106-02;WMT:23-PT-96156-02;WMT:23-FY-92543-03;WMT:23-FT-96158;WMT:48-ZSH-96966A;WMT:23-LT-96182-02;WMT:23-TE-96102-04;WMT:23-XT-96125;WMT:23-TT-96168;WMT:23-FG-96105-01;WMT:23-FT-96159;WMT:23-ZE-96121-03;WMT:23-YT-96117-01;WMT:23-PDT-96146;WMT:23-TT-96148;WMT:23-PT-96160-01;WMT:23-TE-96137-03;WMT:23-XT-96135;WMT:23-PT-92536;WMT:23-PDT-96161;WMT:23-TW-96148;WMT:23-PDT-96155;WMT:23-YE-96105-02;WMT:23-ZE-96107-02;WMT:45-FT-92139B;WMT:23-FG-96180-01;WMT:23-TE-96136-07;WMT:23-TE-96112-01;WMT:45-FT-92139A;WMT:23-YE-96120-02;WMT:23-TE-96132-02;WMT:23-YT-96133-02;WMT:23-PT-96157-01;WMT:23-YT-96105-02;WMT:23-PT-96150-01;WMT:23-LT-96182-03;WMT:23-TE-96104-02;WMT:23-TE-96181-02;WMT:23-YT-96119-02;WMT:23-FG-96103;WMT:23-NY-96144;WMT:48-XY-96960;WMT:23-YE-96106-02;WMT:23-TE-96111-03;WMT:23-YE-96118-01;WMT:23-PSLL-96141;WMT:23-FZSH-92543;WMT:23-YT-96105-01;WMT:23-PT-96160-02;WMT:23-YE-96133-01;WMT:23-TT-92533;WMT:23-PT-96149-01;WMT:48-XY-96966A;WMT:23-ZS-96142A;WMT:23-YE-96118-02;WMT:23-XT-96124;WMT:23-ZT-96107-02;WMT:23-FG-96180-02;WMT:23-XS-96139;WMT:23-ZT-96121-03;WMT:23-TE-96183;WMT:23-TE-96137-02;WMT:23-PT-96186-03;WMT:23-PT-96157-02;WMT:23-YE-96117-01;WMT:23-TE-96181-01;WMT:23-FT-96151;WMT:23-TSHH-96147-01;WMT:23-TW-96181-01;WMT:23-TE-96104-01;WMT:23-TE-96115-02;WMT:23-TE-96131-01;WMT:23-FG-96106-03;WMT:23-TW-96181-02;WMT:23-FY-92543;WMT:23-ZE-96107-03;WMT:23-TE-96103-03;WMT:23-TE-96102-01;WMT:23-ZT-96121-02;WMT:23-PSL-96140;WMT:23-ZE-96107-01;WMT:23-PT-92535;WMT:23-YT-96120-01;WMT:23-YE-96134-02;WMT:23-TE-96115-01;WMT:23-TE-96136-06;WMT:23-TE-96136-01;WMT:48-XY-96966B;WMT:23-ZT-96107-03;WMT:23-ZE-96121-02;WMT:23-PDT-96143;WMT:23-PT-92539;WMT:23-YE-96134-01;WMT:23-TW-96183;WMT:23-TE-96101-04;WMT:23-TE-96111-04;WMT:23-YT-96119-01;WMT:23-PT-96153;WMT:23-TT-92537;WMT:23-YE-96119-01;WMT:23-TE-96136-04;WMT:23-FG-96105-02;WMT:23-PT-96149-02;WMT:23-XE-96125;WMT:23-TE-96113-04;WMT:23-PT-96186-01;WMT:23-XY-92748-04;WMT:23-YT-96122;WMT:23-XE-96124;WMT:23-TE-96116-04;WMT:23-YT-96123;WMT:23-TE-96104-04;WMT:23-TE-96136-09;WMT:23-TE-96132-01;WMT:23-FT-92537-01;WMT:23-FG-96101-01;WMT:48-LG-96960;WMT:23-ZT-96121-01;WMT:23-TE-96114-01;WMT:23-TW-96181-03;WMT:23-TE-96103-01;WMT:48-PT-96960;WMT:23-FG-96104;WMT:48-PT-96961;WMT:23-TT-96181-02;WMT:23-YE-96119-02;WMT:23-XE-96135;WMT:23-TE-96112-04;WMT:23-XY-96164-01;WMT:23-TE-96104-03;WMT:23-PDT-92534;WMT:23-TE-96111-01;WMT:23-TE-96102-02;WMT:23-LG-96184;WMT:23-TE-96103-02;WMT:23-XT-96108;WMT:23-LT-96182-01;WMT:23-PT-96150-02;WMT:23-ZT-96107-01;WMT:23-LSHH-96138;WMT:23-TE-96114-03;WMT:23-YT-96134-01;WMT:23-PT-96186-02;WMT:23-TE-96111-02;WMT:23-FV-92543;WMT:23-YE-96105-01;WMT:23-YT-96106-01;WMT:23-FZSH-92542;WMT:23-YE-96133-02;WMT:23-TE-96136-05;WMT:23-TE-96131-02;WMT:23-TE-96112-02;WMT:23-YT-96134-02;WMT:23-TT-92532;WMT:48-ZSL-96966B;WMT:23-YT-96118-02;WMT:23-TE-96115-03;WMT:23-TE-96137-01;WMT:23-ZS-96142B;WMT:23-PDT-96167;WMT:23-TT-92539;WMT:23-TT-96181-03;WMT:23-FG-96101-02;WMT:23-TE-96168;WMT:23-FT-92537-02;WMT:23-FG-96106-01;WMT:23-TE-96114-02;WMT:23-TE-96115-04;WMT:23-TE-96113-01;WMT:23-TE-96101-01;WMT:23-TE-96101-02;WMT:23-TT-92536;WMT:23-YT-96117-02;WMT:23-TE-96113-02;WMT:48-PT-96962;WMT:23-PT-92540;WMT:23-TE-96116-03;WMT:23-FZSL-92542;WMT:23-FG-96196;WMT:23-YT-96133-01;WMT:23-TE-96112-03;WMT:23-TE-96148;WMT:23-XY-96164-02;WMT:23-YT-96120-02;WMT:23-TE-96103-04;WMT:23-YE-96120-01;WMT:48-XY-96961;WMT:23-FT-96152;WMT:23-ZE-96121-01;WMT:23-TE-96116-01;WMT:23-TE-96136-02;WMT:23-FV-92542;WMT:23-TE-96102-03;WMT:23-TE-96116-02;WMT:23-PT-92531;WMT:23-TSHH-96197;WMT:23-FG-96195;WMT:23-PDT-92602;WMT:23-TT-96181-01;WMT:23-YE-96117-02;WMT:23-XE-96108;WMT:23-TE-96114-04;WMT:23-FZSL-92543;WMT:23-FG-96106-02;WMT:23-YE-96106-01;WMT:23-PDT-96180;WMT:48-ZSL-96966A,VAL_FAO-084929_01,akerbp-cdp,1675798104603733,FAO-084929,600,NO,Utfør kontroll *** henhold til PM rutine ***(PH)***,Årlig sampling assessment,01,YES,VAL,,Under drift,YES,,12,Automasjon,,0,
1383807600000,1383868800000.0,Worktask,VAL,akerbp-cdp,WMT:23-FE-9106;WMT:23-FE-96152;WMT:23-GK-9107B-H01;WMT:23-GK-9107A-M01;WMT:23-KA-9101-A01;WMT:23-GK-9107B-A01;WMT:23-PC-9109-H01;WMT:23-PC-9109-M01;WMT:23-VA-9110-M01;WMT:48-FE-9189;WMT:23-FE-9122;WMT:23-KA-9101-H01;WMT:23-FE-9122-12;WMT:23-VA-9110-H01;WMT:23-KA-9101-M01;WMT:23-GK-9107A-H01;WMT:23-VA-9110-A01;WMT:23-GK-9107B-M01;WMT:23-FE-96167;WMT:23-GK-9107A-A01;WMT:23-FE-96151;WMT:23-PC-9109-A01;WMT:23-FE-92537,VAL_FAO-084927_1,akerbp-cdp,2567334750209099,FAO-084927,900,NO,Utfør rutiner: ***(PH)***,Årlig sampling assessment,1,NO,VAL,,Under drift,NO,,12,Elektro,,24,
1384412400000,1385769600000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-086044_30,akerbp-cdp,7745004291229906,FAO-086044,900,NO,*** ***-VPH-CM-***,Monthly monitoring control valves,30,NO,VAL,,Under drift,NO,,4,Onshore,,4,
1384412400000,1385769600000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-086040_10,akerbp-cdp,5196243706006358,FAO-086040,900,NO,Excecute Routine ***-VPH-CM-***,Daily analysis of ***-MAP,10,NO,VAL,,Under drift,NO,,2,Onshore,,2,
1384412400000,1385769600000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-086043_10,akerbp-cdp,2685013715507542,FAO-086043,900,NO,Excecute ***-***-CM-***,Daily activity,10,NO,VAL,20,Under drift,NO,,2,Onshore,Monthly meeting with SCORE,2,FINISH_TO_START
1384412400000,1385769600000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-086043_20,akerbp-cdp,3258778173989646,FAO-086043,900,NO,Excecute Routine ***-VPH-CM-***,Monthly meeting with SCORE,20,NO,VAL,,Under drift,NO,,4,Onshore,,4,
1384412400000,1385769600000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-086039_10,akerbp-cdp,8513105812872702,FAO-086039,900,NO,Excecute Routine ***-VPH-CM-***,Daily analysis of System1,10,NO,VAL,,Under drift,NO,,2,Onshore,,2,
1384412400000,1385769600000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-086040_20,akerbp-cdp,4808747569882874,FAO-086040,900,NO,Excecute Routine ***-VPH-CM-***,Monthly SCORE meeting with BP,20,NO,VAL,,Under drift,NO,,8,Onshore,,8,
1384412400000,1385769600000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-086045_10,akerbp-cdp,4891219201792338,FAO-086045,900,NO,*** ***-VPH-CM-***,Daily monitoring control valves,10,NO,VAL,,,NO,,2,Onshore,,2,
1384412400000,1385769600000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-086044_10,akerbp-cdp,3335871639611368,FAO-086044,900,NO,*** ***-VPH-CM-***,Daily monitoring control valves,10,NO,VAL,,,NO,,1,Onshore,,1,
1384412400000,1385769600000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-086041_30,akerbp-cdp,1175902242008779,FAO-086041,900,NO,Excecute Routine ***-VPH-CM-***,Monthly oil analysis,30,NO,VAL,,Under drift,NO,,2,Onshore,,2,
1384412400000,1385769600000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-086045_30,akerbp-cdp,4252006382425646,FAO-086045,900,NO,*** ***-VPH-CM-***,Monthly monitoring control valves,30,NO,VAL,,Under drift,NO,,2,Onshore,,2,
1384412400000,1385769600000.0,Worktask,VAL,akerbp-cdp,WMT:23-PT-96160-03;WMT:23-PSL-96140;WMT:23-TT-96181-03;WMT:23-LT-96182-03;WMT:23-TT-92533,VAL_FAO-086046_10,akerbp-cdp,8409426884108267,FAO-086046,900,NO,Excecute Routine ***-VPH-CM-***,*** Monthly monitoring,10,NO,VAL,,Under drift,NO,,7.5,Onshore,,7,
1384412400000,1385390171000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-086042_10,akerbp-cdp,6308825989942938,FAO-086042,600,NO,Excecute Routine ***-VPH-CM-***,Daily CM data reveiw and analysis,10,YES,VAL,,Under drift,YES,,4,Onshore,,0,
1384412400000,1385769600000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-086041_20,akerbp-cdp,7257476679753115,FAO-086041,900,NO,Excecute Routine ***-VPH-CM-***,Monthly SKF meeting with BP,20,NO,VAL,,Under drift,NO,,20,Onshore,,20,
1385881200000,1388361600000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-086055_30,akerbp-cdp,1354087321217649,FAO-086055,900,NO,*** ***-VPH-CM-***,Monthly monitoring control valves,30,NO,VAL,,Under drift,NO,,4,Onshore,,4,
1385881200000,1388361600000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-086052_30,akerbp-cdp,575847575565099,FAO-086052,900,NO,Excecute Routine ***-VPH-CM-***,Monthly oil analysis,30,NO,VAL,,Under drift,NO,,2,Onshore,,2,
1385881200000,1387356952000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-086054_10,akerbp-cdp,2914352133708949,FAO-086054,600,NO,Excecute ***-***-CM-***,Daily activity,10,YES,VAL,20,Under drift,YES,,2,Onshore,Monthly meeting with SCORE,0,FINISH_TO_START
1385881200000,1387356745000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-086051_20,akerbp-cdp,6740402729983207,FAO-086051,600,NO,Excecute Routine ***-VPH-CM-***,Monthly SCORE meeting with BP,20,YES,VAL,,Under drift,YES,,8,Onshore,,0,
1385881200000,1388361600000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-086056_10,akerbp-cdp,7188792805910857,FAO-086056,900,NO,*** ***-VPH-CM-***,Daily monitoring control valves,10,NO,VAL,,,NO,,2,Onshore,,2,
1385881200000,1388361600000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-086050_10,akerbp-cdp,6708162745115315,FAO-086050,900,NO,Excecute Routine ***-VPH-CM-***,Daily analysis of System1,10,NO,VAL,,Under drift,NO,,2,Onshore,,2,
1385881200000,1388361600000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-086056_30,akerbp-cdp,5191694013477749,FAO-086056,900,NO,*** ***-VPH-CM-***,Monthly monitoring control valves,30,NO,VAL,,Under drift,NO,,2,Onshore,,2,
1385881200000,1388361600000.0,Worktask,VAL,akerbp-cdp,WMT:23-LV-92521B;WMT:23-TV-92504;WMT:23-TV-92604B;WMT:23-LV-92521A;WMT:23-PV-96153,VAL_FAO-086055_10,akerbp-cdp,5939785591366918,FAO-086055,900,NO,*** ***-VPH-CM-***,Daily monitoring control valves,10,NO,VAL,,,NO,,1,Onshore,,1,
1385881200000,1388361600000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-086052_20,akerbp-cdp,8750004962573022,FAO-086052,900,NO,Excecute Routine ***-VPH-CM-***,Monthly SKF meeting with BP,20,NO,VAL,,Under drift,NO,,20,Onshore,,20,
1385881200000,1387356745000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-086051_10,akerbp-cdp,120814358273386,FAO-086051,600,NO,Excecute Routine ***-VPH-CM-***,Daily analysis of ***-MAP,10,YES,VAL,,Under drift,YES,,2,Onshore,,0,
1385881200000,1387356952000.0,Worktask,VAL,akerbp-cdp,WMT:23-ESDV-92551A;WMT:23-ESDV-92501A;WMT:23-ESDV-92501B;WMT:23-ESDV-92521;WMT:23-ESDV-92551B,VAL_FAO-086054_20,akerbp-cdp,939353465405834,FAO-086054,600,NO,Excecute Routine ***-VPH-CM-***,Monthly meeting with SCORE,20,YES,VAL,,Under drift,YES,,4,Onshore,,0,
1385881200000,1388361600000.0,Worktask,VAL,akerbp-cdp,WMT:23-KA-9101,VAL_FAO-086053_10,akerbp-cdp,8340167036350807,FAO-086053,900,NO,Excecute Routine ***-VPH-CM-***,Daily CM data reveiw and analysis,10,NO,VAL,,Under drift,NO,,4,Onshore,,4,
1386831600000,1390953600000.0,Worktask,VAL,akerbp-cdp,WMT:23-NY-96144-J01,VAL_FAO-086488_01,akerbp-cdp,6977846750389166,FAO-086488,900,NO,Utfør kontroll *** henhold til PM rutine ***(PH)***,Årlig sampling assessment,01,NO,VAL,,Under drift,NO,,12,Automasjon,,24,
1387954800000,1393027200000.0,Worktask,VAL,akerbp-cdp,WMT:45-FE-92506;WMT:23-GK-9107A-A01,VAL_FAO-086566_1,akerbp-cdp,4968023630610909,FAO-086566,900,NO,Utfør rutiner: ***(PH)***,Årlig sampling assessment,1,NO,VAL,,Under drift,NO,,12,Elektro,,24,
